result_id,race_id,driver_id,driver_ref
7154,324,1119,riccardo_patrese
7155,324,1110,andrea_de_cesaris
7156,324,1138,satoru_nakajima
7157,324,1117,alain_prost
7158,324,1145,alessandro_nannini
7159,324,1101,david_brabham
7160,324,1122,ivan_capelli
7161,324,1078,nicola_larini
7162,324,1088,aguri_suzuki
7163,324,1094,pierluigi_martini
7164,324,1151,martin_donnelly
7165,324,1131,stefano_modena
7166,324,1139,emanuele_pirro
7167,324,1137,nelson_piquet
7168,324,1105,michele_alboreto
7169,324,1129,olivier_grouillard
7170,324,1127,mauricio_gugelmin
7171,324,1090,roberto_moreno
7172,324,1099,gabriele_tarquini
7173,324,1114,yannick_dalmas
7174,324,1149,claudio_langes
7175,324,1092,bertrand_gachot
7176,324,1152,bruno_giacomelli
7177,325,1102,ayrton_senna
7178,325,1137,nelson_piquet
7179,325,1095,nigel_mansell
7180,325,1077,gerhard_berger
7181,325,1117,alain_prost
7182,325,1118,derek_warwick
7183,325,1131,stefano_modena
7184,325,1133,alex_caffi
7185,325,1103,eric_bernard
7186,325,1122,ivan_capelli
7187,325,1138,satoru_nakajima
7188,325,1088,aguri_suzuki
7189,325,1129,olivier_grouillard
7190,325,1151,martin_donnelly
7191,325,1148,gregor_foitek
7192,325,1110,andrea_de_cesaris
7193,325,1109,jyrki_jarvilehto
7194,325,1119,riccardo_patrese
7195,325,1112,philippe_alliot
7196,325,1055,jean_alesi
7197,325,1145,alessandro_nannini
7198,325,1123,thierry_boutsen
7199,325,1078,nicola_larini
7200,325,1139,emanuele_pirro
7201,325,1105,michele_alboreto
7202,325,1094,pierluigi_martini
7203,325,1090,roberto_moreno
7204,325,1127,mauricio_gugelmin
7205,325,1147,paolo_barilla
7206,325,1101,david_brabham
7207,325,1099,gabriele_tarquini
7208,325,1114,yannick_dalmas
7209,325,1092,bertrand_gachot
7210,325,1149,claudio_langes
7211,325,1152,bruno_giacomelli
7212,326,1117,alain_prost
7213,326,1095,nigel_mansell
7214,326,1077,gerhard_berger
7215,326,1145,alessandro_nannini
7216,326,1123,thierry_boutsen
7217,326,1137,nelson_piquet
7218,326,1055,jean_alesi
7219,326,1151,martin_donnelly
7220,326,1119,riccardo_patrese
7221,326,1118,derek_warwick
7222,326,1131,stefano_modena
7223,326,1094,pierluigi_martini
7224,326,1110,andrea_de_cesaris
7225,326,1147,paolo_barilla
7226,326,1148,gregor_foitek
7227,326,1078,nicola_larini
7228,326,1105,michele_alboreto
7229,326,1112,philippe_alliot
7230,326,1129,olivier_grouillard
7231,326,1102,ayrton_senna
7232,326,1109,jyrki_jarvilehto
7233,326,1103,eric_bernard
7234,326,1088,aguri_suzuki
7235,326,1138,satoru_nakajima
7236,326,1101,david_brabham
7237,326,1139,emanuele_pirro
7238,326,1090,roberto_moreno
7239,326,1122,ivan_capelli
7240,326,1127,mauricio_gugelmin
7241,326,1133,alex_caffi
7242,326,1114,yannick_dalmas
7243,326,1099,gabriele_tarquini
7244,326,1092,bertrand_gachot
7245,326,1149,claudio_langes
7246,326,1152,bruno_giacomelli
7247,327,1117,alain_prost
7248,327,1122,ivan_capelli
7249,327,1102,ayrton_senna
7250,327,1137,nelson_piquet
7251,327,1077,gerhard_berger
7252,327,1119,riccardo_patrese
7253,327,1088,aguri_suzuki
7254,327,1103,eric_bernard
7255,327,1112,philippe_alliot
7256,327,1105,michele_alboreto
7257,327,1118,derek_warwick
7258,327,1151,martin_donnelly
7259,327,1131,stefano_modena
7260,327,1078,nicola_larini
7261,327,1101,david_brabham
7262,327,1145,alessandro_nannini
7263,327,1114,yannick_dalmas
7264,327,1095,nigel_mansell
7265,327,1110,andrea_de_cesaris
7266,327,1138,satoru_nakajima
